file,method,params,noisy_snr,enhanced_snr,snr_improvement,mae,mse,rmse,pesq,stoi
p257_275.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",1.484364653480168,7.34381370905284,5.859449055572672,0.016114870086312294,0.0005528813344426453,0.023513428810844353,1.1770884990692139,0.9103867579847437
p257_276.wav,noisy_input,{},13.498863767066762,13.498863767066762,0.0,0.008811709471046925,0.00012388627510517836,0.01113042115578644,2.0606913566589355,0.8643641768981953
p257_276.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",13.498863767066762,18.84194081229775,5.343077045230988,0.004750129301100969,3.6200577596900985e-05,0.0060166915823316874,2.3514583110809326,0.8570477517941548
p257_276.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",13.498863767066762,13.588549880100455,0.089686113033693,0.008700687438249588,0.00012135413999203593,0.011016085511289204,2.976486921310425,0.8761039556210306
p257_276.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",13.498863767066762,15.536645210227064,2.037781443160302,0.0067692771553993225,7.748989446554333e-05,0.008802834456329582,2.295196533203125,0.8678409512610851
p257_277.wav,noisy_input,{},11.327624479159738,11.327624479159738,0.0,0.012451539747416973,0.0002449613530188799,0.01565124126128276,2.353548765182495,0.978351750514974
p257_277.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",11.327624479159738,17.51877282562323,6.191148346463493,0.005383236333727837,5.8882025768980384e-05,0.007673462436799987,2.498703718185425,0.9821433859683866
p257_277.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",11.327624479159738,11.381952486244204,0.05432800708446628,0.012360569089651108,0.00024191610282287002,0.015553652394947947,2.9174444675445557,0.9792341062161724
p257_277.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",11.327624479159738,13.967532219687657,2.639907740527919,0.008078892715275288,0.00013338495045900345,0.011549240254622962,2.446692943572998,0.9827240680963764
p257_278.wav,noisy_input,{},6.139961517409786,6.139961517409786,0.0,0.018057698383927345,0.0005248302477411926,0.022909173877318067,2.4238102436065674,0.9776772852922873
p257_278.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",6.139961517409786,18.114449507123428,11.974487989713642,0.004468321800231934,3.330965046188794e-05,0.00577145133063495,2.4928390979766846,0.960948447281759
p257_278.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",6.139961517409786,6.203059281471681,0.06309776406189549,0.017913341522216797,0.0005172602250240743,0.022743355623655766,2.5059456825256348,0.9640126746508432
p257_278.wav,frequency_masking,"{""mask_floor"": 0.05, ""noise_frames"": 6, ""threshold"": 2.0}",6.139961517409786,14.619769526975935,8.479808009566149,0.005703150760382414,7.447972166119143e-05,0.008630163478242543,2.7207772731781006,0.9713175357748127
p257_279.wav,noisy_input,{},1.4758078752333414,1.4758078752333414,0.0,0.030403535813093185,0.001390504534356296,0.037289469483438566,2.0394628047943115,0.9881163781205916
p257_279.wav,spectral_subtraction,"{""alpha"": 2.0, ""beta"": 0.02, ""noise_frames"": 6}",1.4758078752333414,12.284096600676024,10.808288725442683,0.006863872054964304,0.00011543659638846293,0.010744142422197452,2.473569631576538,0.9798496484230428
p257_279.wav,wavelet_denoise,"{""mode"": ""soft"", ""threshold_scale"": 1.0, ""wavelet"": ""db4""}",1.4758078752333414,1.5446703106889716,0.0688624354556302,0.030165795236825943,0.0013686303282156587,0.036995004098062466,2.142953872680664,0.9662964768736567
